userId,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct
5a388b2dbe6b280b6d906fc4f79a8ba0,175,17.5,19.43,77.14,2.86,39.43,12,10.29,6.29,0.57,1.14,1.71,0.57,1.71,4,13.14,6.86,4.57,8,0.57,5.71,8.57,4.57,0.57,2.29,0.57,0.57,8.57,1.71,1.71,0,8.57,6.29,2.29,0,0,1.14,9.71,1.14,1.14,0.57,0.57,1.14,0,4,1.14,1.14,0.57,0,0.57,5.14,1.14,2.29,1.14,1.14,18.29,1.14,6.86,10.29,1.71,1.14,1.14,2.29,0,0,0.57,0,0,0,7.43,10.86,2.86,0,0,4,5.71,0,5.14,0.86,4.57,42.29
6c63607b9c2306a0a2ffb752db31eaa8,177,22.12,20.9,82.49,1.69,48.59,12.99,8.47,5.08,0.56,2.26,0,0.56,4.52,4.52,16.38,9.04,2.26,11.86,1.69,5.65,13.56,2.82,1.13,2.82,1.13,1.13,6.78,0,0,0.56,5.65,1.69,3.95,0,2.26,1.13,15.25,1.13,1.13,1.13,1.69,2.26,1.13,3.39,3.95,3.39,1.69,0.56,1.13,2.82,1.69,0.56,0.56,0,20.34,3.39,8.47,9.04,2.26,1.13,1.69,1.13,0,0,0,0,0,1.13,9.6,12.99,2.26,0,1.69,0,0,0,3.39,0.56,0.56,31.64
7e02114d274c0b536b5cdd5fb21dc5c1,177,35.4,20.34,85.31,0,49.15,14.12,9.04,6.78,0,1.69,0,0.56,5.08,6.21,16.38,9.04,0.56,13.56,1.69,3.39,10.17,6.78,1.13,2.26,0.56,2.26,3.95,0,0,0,11.86,6.78,4.52,0,3.39,0,14.69,2.26,3.95,2.26,0.56,2.26,0.56,2.26,1.69,3.95,1.13,1.13,1.69,3.39,1.13,1.13,0.56,0.56,12.99,0,4.52,9.6,3.95,1.69,1.13,0.56,0.56,0,0,0.56,0,0.56,20.34,7.34,1.69,0,1.69,2.26,0.56,0,1.13,0.28,1.13,36.72
9bf4ab71345b1a82d9ced9c3a3a8cc31,20,20,0,95,0,65,20,20,20,0,0,0,0,0,5,25,15,5,20,0,10,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,5,0,0,0,0,0,10,0,0,0,10,10,5,5,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5
009d96a823b6f6c085c092fb177491f6,198,66,14.14,88.38,1.52,56.06,13.13,10.1,9.09,0.51,0,0.51,0,3.03,7.07,19.19,11.11,3.03,15.15,0.51,6.57,11.62,8.08,1.01,3.03,0.51,0,4.04,0,0,1.01,4.55,3.54,1.01,0.51,0,0.51,16.67,2.02,2.02,3.03,3.54,1.52,0,5.56,2.02,1.01,0,0.51,0.51,2.02,0.51,1.01,0,0.51,17.17,3.54,3.03,10.61,1.52,2.02,2.02,1.52,0,0,0.51,0,0,0.51,7.58,7.58,2.02,0,0,2.53,0,0,5.05,1.26,0,27.27
9ea713fdaf68aa457229471ac02077c9,178,16.18,14.61,83.15,1.12,49.44,16.29,12.36,6.74,0,5.06,0,0.56,3.93,6.74,16.85,8.43,3.93,10.11,1.69,5.06,8.99,3.37,2.25,1.69,0,0,14.04,1.12,0.56,2.25,5.06,2.81,2.25,0.56,0,0.56,15.17,1.69,1.12,1.12,1.69,0.56,1.12,3.93,2.81,4.49,2.25,1.12,2.25,2.25,1.69,0.56,0,0,10.67,3.37,2.25,5.62,1.12,1.12,3.93,0,0,0,0.56,0.56,0,0.56,16.85,10.67,0.56,0,2.81,5.06,3.37,0,1.69,0.84,6.74,48.88
10b123a2d5f33a3c273e5837d181aac9,190,23.75,12.11,78.95,1.05,48.95,14.21,8.95,2.63,0,4.21,0,2.11,5.26,6.32,21.58,10.53,3.68,15.79,2.11,5.26,10.53,4.74,0.53,1.58,0.53,1.05,11.58,0,0,0,6.32,2.63,3.68,0,2.11,1.58,12.63,1.05,1.05,2.11,1.05,1.05,0.53,4.21,1.58,1.58,0.53,0.53,0.53,1.58,1.05,0,0,0.53,12.11,5.26,3.68,3.16,1.58,2.11,1.05,0,0.53,0.53,0.53,0,0,0,20.53,8.95,0,0,1.05,2.63,3.68,2.63,1.58,0,3.68,43.16
039facf273844ddc6843215404a51e63,162,11.57,23.46,38.89,0,14.81,4.32,3.7,3.09,0,0.62,0,0,0.62,0.62,6.17,2.47,0,5.56,0.62,0.62,4.94,0.62,1.85,0.62,0.62,0,3.7,0,0.62,0,10.49,7.41,3.09,0,0.62,1.85,5.56,0,1.23,0,0,1.23,0.62,0.62,0,1.23,0,0,1.23,1.23,0.62,0,0,0.62,6.79,0.62,3.09,2.47,0.62,0.62,0,0.62,0,1.85,1.85,3.7,0,0,33.95,14.81,0.62,0,1.23,8.64,0,0,4.32,0,3.09,66.67
52ab0db7e196a56de545c5701f748f11,149,21.29,24.16,76.51,0,41.61,10.74,8.05,6.04,0,1.34,0.67,0,2.68,6.71,13.42,5.37,2.68,10.74,0,4.7,12.08,4.03,0.67,0.67,0,2.01,6.71,0,0,0.67,8.72,5.37,3.36,0,2.68,0.67,11.41,4.03,0.67,0,2.01,0,1.34,3.36,0.67,0.67,0,0,0.67,5.37,0.67,1.34,2.01,1.34,13.42,1.34,4.7,7.38,1.34,2.01,5.37,0.67,1.34,0,0,0,0,0.67,42.28,14.77,2.01,0,2.01,10.07,0,0,2.01,0.67,4.03,78.52
88ec25b8c30bb8530db98f1d00988baa,187,31.17,12.83,88.24,0,49.73,13.9,7.49,2.67,0,4.28,0,0.53,6.42,4.28,18.72,12.3,1.07,13.9,2.14,4.28,8.02,5.88,2.14,2.67,1.07,0,10.7,0,0.53,2.14,6.42,3.74,2.67,0,0.53,0.53,14.44,1.6,1.6,1.6,2.67,1.07,0,5.35,2.14,1.6,0,1.07,0.53,2.14,1.07,0.53,0.53,0,19.25,2.14,8.02,8.56,2.14,5.88,0.53,0,1.6,0.53,0,0,0,0,8.02,7.49,0.53,0,0,8.02,1.07,0,3.74,0,3.21,31.55
229a0839a9d8f417dec7229234a893f8,177,11.06,16.95,75.71,2.26,50.28,15.25,6.78,5.65,0,1.13,0,0,8.47,4.52,14.69,9.6,2.26,10.73,0.56,3.95,10.17,5.65,3.39,1.69,0.56,0.56,3.95,0,0,0,4.52,1.69,2.82,0.56,0.56,1.13,12.43,0.56,0.56,1.13,0.56,2.26,0,2.26,5.08,1.69,1.13,0.56,0,0.56,0.56,0,0,0,16.38,2.26,3.95,10.73,2.26,1.13,1.13,0.56,0.56,0,0,0,0,1.13,21.47,9.6,0,0,1.69,3.95,0,0,2.82,0,4.52,44.07
489b57d8feffa9e268fffc1e3b84d29d,152,30.4,19.74,78.29,0,50,12.5,10.53,4.61,0.66,3.95,0.66,0.66,1.97,8.55,15.13,9.21,1.97,11.84,0,3.95,11.18,6.58,2.63,1.32,0.66,0,7.89,0,0,0.66,3.29,2.63,0.66,0,0,0,14.47,1.32,0.66,3.29,1.32,1.32,1.32,3.95,2.63,3.95,1.32,0.66,1.97,1.32,0,0.66,0,0.66,17.11,3.29,5.92,7.89,1.97,1.32,2.63,0,0.66,0,0,0.66,0,0.66,13.82,13.82,3.29,0,4.61,5.92,1.32,0,0.66,0.66,12.5,56.58
03652bed84155ce3e7c15b277c1cea40,184,23,17.93,80.98,0.54,47.83,9.78,6.52,2.72,1.09,0,2.17,0.54,3.26,6.52,15.22,10.33,2.17,9.78,2.72,2.17,14.13,2.72,0.54,2.72,0,0,10.87,0,2.17,0.54,15.76,8.7,7.07,1.09,2.72,1.63,17.39,1.09,0,2.17,3.8,1.63,1.09,6.52,2.17,3.26,1.63,1.63,0,4.89,1.09,0,1.09,2.72,9.78,2.17,4.35,3.26,0,1.09,2.72,1.09,0.54,0,0.54,0.54,0,0,10.33,11.96,1.09,0,2.17,3.8,2.17,0,2.17,0.54,0,33.7
4320a6cd2803717c9b9c050994373dbe,183,22.88,18.58,84.7,0.55,50.82,7.65,4.37,3.83,0.55,0,0,0,3.28,7.1,18.58,12.02,4.92,9.84,0.55,6.01,14.21,3.83,2.73,0.55,1.09,0,3.83,1.09,0.55,0,4.37,1.64,2.19,0,0.55,0,14.75,2.73,2.19,0.55,1.64,0,0.55,4.92,2.73,2.73,0,0,0.55,3.83,1.09,2.19,0,0.55,16.39,2.19,6.01,8.2,2.73,2.73,2.73,0.55,0,0,0,0,0.55,0,4.37,12.02,1.09,0,0,2.73,0.55,0,2.73,0,1.09,24.59
5527cba13b0c7ae27da81703882e50f6,153,76.5,22.22,71.24,1.31,39.87,9.15,7.84,3.92,0,1.96,1.96,0,1.31,7.84,15.69,6.54,4.58,9.8,0.65,2.61,10.46,2.61,4.58,0.65,0.65,0.65,9.15,0,0,1.31,3.92,1.96,1.96,0,0.65,1.31,8.5,0.65,0.65,5.23,0.65,0,0,1.31,1.31,3.92,1.31,0.65,1.31,3.92,2.61,1.96,0,0.65,13.07,3.27,5.23,4.58,1.31,1.31,0.65,0,0.65,0,0.65,0,0,0,0.65,18.95,1.31,0,0.65,62.09,1.96,0,5.88,1.31,0,93.46
8176e28802193b5f6e4994852a012d6d,180,22.5,17.22,80.56,1.67,52.22,18.33,13.33,10.56,0,2.78,0,0,5,2.78,12.22,7.22,0.56,11.11,0,4.44,12.78,4.44,3.33,2.22,1.67,0.56,5,0.56,0,0,5.56,3.33,2.22,0,1.11,0.56,11.11,1.11,1.11,1.11,1.67,0.56,0,3.33,3.33,1.11,0.56,0,0.56,1.67,0.56,0.56,0,0.56,15.56,1.67,4.44,8.89,5,3.89,2.78,0,0,1.11,0,1.67,0.56,0,22.78,12.78,5.56,0.56,0,2.78,0,0,0,1.39,7.22,54.44
09873d9f1aa9f1075d427f8e7b0657c5,177,25.29,20.34,84.75,1.13,49.72,11.3,6.78,5.65,0.56,0,0.56,0,4.52,6.21,17.51,12.43,1.69,11.86,1.69,3.95,12.99,3.39,0.56,0.56,0,0.56,1.69,0,0,0,7.34,5.08,2.26,1.13,0.56,0,10.17,3.39,1.13,0.56,0.56,1.13,0.56,1.69,1.69,1.69,0.56,0.56,0.56,5.65,1.69,0.56,0.56,3.95,14.12,1.69,5.08,9.04,2.26,2.26,1.13,2.82,0.56,0,0,0,0,1.13,38.42,12.99,1.13,0,3.39,1.13,2.82,0,0.56,2.26,0.56,64.41
9878a4cc36021ef0475311f01e4f2a00,185,15.42,15.68,82.7,0,48.65,11.35,7.03,3.78,0,2.7,0.54,0,4.32,4.86,15.14,9.19,1.62,10.27,0.54,4.32,12.97,5.41,4.32,2.16,0,0.54,7.03,0.54,0.54,0.54,12.97,7.57,5.41,0.54,1.08,1.62,16.22,3.24,2.16,1.62,1.08,4.32,0,1.08,3.78,2.16,0.54,0.54,1.08,2.7,0,1.08,0.54,1.08,10.81,0,6.49,3.78,1.62,1.62,2.7,0.54,0,1.08,0,0,0,0,10.81,10.81,0.54,0.54,1.62,4.32,0.54,0,1.08,0,4.32,34.59
19457bd12e13dd6c6821b308350735f1,172,28.67,15.7,58.14,0,33.72,9.88,8.14,6.4,0.58,1.16,0,0,1.74,4.07,9.3,3.49,4.07,4.07,0.58,3.49,8.72,4.07,1.16,1.74,0.58,0,6.4,0,1.16,0.58,3.49,1.74,1.74,0.58,1.16,0,10.47,1.16,0.58,0,0.58,1.16,0.58,2.91,2.91,6.4,0.58,2.91,1.74,2.33,0.58,0.58,1.16,0,9.3,1.16,6.4,3.49,0.58,0.58,1.16,0,0,2.33,0,0,0,2.91,24.42,13.37,0.58,0,0.58,6.98,0,0,0,0,1.74,47.67
228184fc45682c984cd35e7093ef86dc,179,25.57,21.23,85.47,2.79,50.84,12.29,7.26,1.68,0,0,5.59,0,5.03,5.59,11.17,8.38,3.91,6.15,0.56,5.59,13.41,5.03,1.68,2.23,0,0,7.82,0,0.56,0,7.26,5.03,2.23,0.56,1.12,0,16.2,2.23,1.68,1.68,1.12,1.12,0,4.47,3.35,0.56,0.56,0,0,3.91,1.12,1.68,0,1.12,13.97,0.56,5.59,7.82,2.79,0.56,1.12,1.12,0.56,0,0,0.56,0,0,12.85,12.29,0.56,0,0,5.03,1.68,0,2.79,0.28,0.56,36.31
321981e45e971587f591c7571b934a85,176,58.67,15.91,68.18,0.57,39.77,7.39,3.41,2.27,1.14,0,0,0,3.98,4.55,11.93,6.25,2.84,8.52,0,2.27,11.93,3.41,2.27,1.7,1.14,1.7,4.55,0.57,0,0,6.82,3.41,3.41,0,1.7,0.57,13.07,1.7,1.14,1.14,0.57,0.57,1.14,3.41,2.84,1.7,0.57,0.57,0.57,3.41,2.27,0.57,0.57,0,13.64,1.7,5.11,7.95,0,1.7,1.7,0,1.7,0,0,0,0,0,22.73,6.25,0.57,0,0.57,11.93,0,0,0,0.28,0,42.61
443292e74856b8d204c1d0c282687862,183,20.33,16.94,89.62,1.64,59.02,13.66,9.84,7.65,0,1.64,0,0.55,3.83,5.46,15.85,10.93,2.19,10.93,0,4.37,13.66,8.2,2.19,4.92,0,0,11.48,3.28,0.55,1.09,9.29,9.29,0,0,0,0,15.85,1.09,1.09,0.55,1.09,1.64,0,8.74,2.19,0,0,0,0,4.92,0.55,2.19,1.09,1.09,10.38,1.64,2.19,6.56,2.19,2.73,2.19,2.19,0,1.09,0,0,0.55,0,28.96,4.92,0.55,0,0,16.39,0,0,1.64,0.27,0,53.01
502797b2ca70d7ca98d81a9e7d57edd8,167,55.67,23.35,74.85,1.8,44.91,7.78,4.79,3.59,0.6,0,0.6,0,2.99,4.19,7.78,5.99,1.2,5.39,0,3.59,19.16,4.19,0.6,2.99,1.2,0,3.59,1.8,0,0,7.19,5.99,1.2,0,0,0.6,7.19,0,0.6,0.6,1.2,1.2,0,2.4,1.2,4.19,2.4,0,0.6,2.99,1.2,1.2,0,0.6,22.16,1.8,10.18,10.18,1.2,1.2,0.6,1.2,0,0,0,1.2,0,0.6,7.19,16.77,7.78,0,0,0.6,1.2,0,6.59,0.9,0.6,42.51
8075917df91569e7ae1baa49533cec02,195,24.38,15.9,85.13,0,62.56,17.95,14.36,6.67,2.56,4.1,0.51,0.51,3.59,6.15,12.82,8.21,0.51,9.74,1.54,3.59,15.38,9.23,1.03,4.1,0,0,11.79,0.51,0,0,11.28,8.72,2.56,0,1.54,0.51,20,4.1,2.05,0.51,2.05,1.03,0,9.23,1.03,1.54,1.03,0,0,1.03,0,0.51,0.51,0,8.72,2.05,5.13,1.54,0,3.08,0,0.51,0,2.05,0.51,0,0,0,4.62,5.64,0,1.03,0,2.05,3.08,0,0.51,0,2.05,18.46
a3de0a336ebaf127e6b7c6e0c62ade11,170,21.25,20.59,78.24,1.18,52.35,8.24,2.35,1.76,0.59,0,0,0,5.88,4.71,14.71,11.18,3.53,5.88,2.94,4.12,14.12,8.82,0.59,4.71,0,0,5.88,0,0,2.94,5.29,4.12,1.18,0,0,0.59,15.29,0.59,0.59,4.12,2.35,2.35,0.59,3.53,3.53,2.94,1.76,0.59,0.59,1.18,0,0.59,0,0.59,11.18,1.18,5.88,4.71,1.76,1.76,1.18,0,0.59,0,1.18,0,0.59,0.59,12.94,9.41,1.18,1.76,0.59,1.18,0,0,1.76,0.59,1.76,31.76
a79acf3f7365ab0dcd2936b2f4fa3806,164,13.67,21.34,81.1,0,46.95,9.15,7.93,1.83,1.22,1.22,3.66,0,1.22,5.49,12.2,7.32,2.44,9.15,0,1.22,16.46,2.44,2.44,1.22,4.27,0,9.76,0.61,0,1.22,2.44,1.83,0.61,0.61,0,0,9.15,1.22,0.61,1.22,1.83,1.22,0,1.83,2.44,4.27,1.83,0.61,1.22,1.22,0.61,0.61,0,0,18.9,3.05,8.54,7.93,1.22,1.22,2.44,4.27,0,0,0,0,0,0.61,20.73,12.2,0,0,1.22,2.44,2.44,0,4.88,0,1.22,43.9
a48947d6eca8b8143045a3ba41dc64e7,176,8.38,12.5,77.27,0.57,43.18,10.8,9.66,7.95,0.57,0,0,1.14,1.14,3.41,17.05,7.39,3.41,11.36,1.14,2.84,10.23,3.98,3.98,2.84,1.14,0.57,5.68,0,0.57,1.14,12.5,5.11,7.39,0.57,1.7,3.98,19.32,2.84,1.14,2.27,1.7,2.27,1.7,5.11,3.98,1.7,1.14,0,0.57,0.57,0,0,0.57,0,10.8,2.27,3.41,4.55,5.11,1.14,1.14,0,1.14,0.57,0,0.57,0,0,11.36,8.52,1.14,0.57,2.84,15.34,1.14,0.57,1.7,0.85,11.36,56.25
ab52bf782b026715a2e2a876d73fe396,176,12.57,17.61,76.14,1.7,45.45,15.34,10.8,5.68,0.57,2.84,0.57,1.14,4.55,3.41,14.77,7.95,1.7,10.23,1.14,5.68,9.66,5.11,0.57,1.7,0.57,0,9.09,0.57,0,0,8.52,6.25,2.27,0.57,1.14,0.57,12.5,0.57,1.7,2.27,1.7,1.14,0.57,3.41,1.7,1.7,1.14,0.57,0,3.98,0,1.14,2.84,0,13.64,1.14,4.55,7.95,4.55,2.27,0.57,0,1.7,0,0,1.7,0,0,9.09,11.36,5.68,0,1.14,3.98,2.27,0,2.84,0.85,2.84,39.77
c9e50870a58c100706f38c008f51ea0a,181,18.1,20.44,80.11,0,48.62,10.5,8.29,6.63,0,1.1,0.55,0,2.21,9.94,11.6,7.18,2.21,8.84,0,4.97,11.05,5.52,1.66,2.21,0.55,0,4.42,1.1,0.55,0,5.52,4.97,0.55,0,0.55,0,10.5,2.76,0.55,0,0,1.66,0.55,3.31,1.1,1.66,1.1,0.55,0,3.31,1.66,1.1,0,0.55,14.92,1.1,6.08,7.18,2.21,1.1,2.76,0.55,0.55,0,0.55,0,0,0.55,17.13,11.6,0,0,0,0.55,1.66,0,4.42,0,2.21,37.02
c396ffcab8941577a7436df3c8a2c5b9,181,45.25,19.34,74.03,0.55,41.99,7.73,4.42,2.76,1.1,0.55,0,0,3.31,6.63,9.39,6.08,4.42,4.42,0.55,6.63,9.94,6.63,0.55,1.66,0.55,0,4.42,0,0,0,11.05,8.29,2.76,0.55,0,0.55,11.6,1.1,0,0,1.1,1.66,0,5.52,2.21,2.76,1.1,0.55,0,1.1,0,0,0,1.1,12.71,2.21,3.31,6.63,1.1,1.1,2.76,1.66,0.55,0,0.55,1.1,0,0,9.94,17.13,4.97,0,0.55,3.87,1.1,0,1.66,1.38,1.66,43.65
c7561ab53c9fc8b3923c263586d888e8,56,56,37.5,60.71,0,33.93,1.79,0,0,0,0,0,0,1.79,3.57,8.93,5.36,1.79,5.36,1.79,3.57,17.86,0,3.57,0,0,0,0,0,0,0,5.36,5.36,0,0,0,0,1.79,0,0,0,0,0,0,1.79,0,1.79,1.79,0,0,0,0,0,0,0,12.5,1.79,1.79,10.71,3.57,0,10.71,0,0,0,0,0,0,1.79,5.36,37.5,1.79,0,0,14.29,0,0,1.79,0.89,0,62.5
d073a77862abf5d033ee098d7448ab94,131,21.83,30.53,87.02,0.76,42.75,5.34,4.58,0,0,1.53,3.05,0,0.76,6.11,6.11,2.29,0,3.82,1.53,0,19.85,6.11,1.53,1.53,0.76,0,6.11,0,0,0,10.69,10.69,0,0,0,0,9.92,0,0.76,1.53,2.29,0.76,0,4.58,0.76,6.87,0,0,0.76,2.29,2.29,0,0,0,18.32,3.82,4.58,9.92,2.29,1.53,9.92,3.05,0,5.34,0,0,0,0,34.35,38.93,2.29,0,0,0,0,0,0.76,0,0,76.34
e64e1f0c0bbd741df64f4fafda38cad4,152,16.89,20.39,73.03,3.29,46.05,15.13,7.89,5.92,0,1.97,0,0,7.24,3.29,14.47,7.24,2.63,9.87,1.32,2.63,12.5,5.26,0.66,1.32,0,0,7.89,1.32,0.66,1.32,7.89,7.89,0,0,0,0,13.16,1.97,0.66,2.63,1.97,1.97,0,3.29,2.63,0.66,0.66,0,0,0.66,0,0,0,0.66,9.87,2.63,4.61,2.63,1.32,0.66,1.97,1.97,0,0,0,1.32,0,0,21.71,10.53,6.58,0,5.26,3.29,3.95,0,0.66,0.33,25,76.97
f0f58024a292249a08464b120cb19aa8,30,30,40,76.67,0,46.67,3.33,0,0,0,0,0,0,3.33,13.33,10,6.67,0,10,0,6.67,16.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,13.33,3.33,3.33,3.33,0,0,3.33,0,3.33,3.33,0,0,3.33,0,0,0,0,0,20,0,6.67,13.33,6.67,3.33,0,0,0,3.33,0,0,0,0,10,20,0,0,0,10,0,0,3.33,0,6.67,50
f799f0c311d3942e74559a74c650f09d,54,13.5,22.22,62.96,7.41,38.89,14.81,9.26,5.56,0,3.7,0,0,5.56,3.7,16.67,12.96,1.85,12.96,0,7.41,0,0,5.56,1.85,0,0,7.41,1.85,0,1.85,5.56,3.7,1.85,0,0,0,9.26,1.85,0,0,1.85,0,1.85,0,3.7,0,0,0,0,7.41,0,1.85,0,5.56,3.7,0,0,3.7,0,3.7,5.56,0,1.85,0,0,0,0,0,33.33,46.3,5.56,0,1137.04,24.07,0,0,12.96,7.41,16.67,1290.74
fb4db397b024f318a91f7b651f903c24,179,29.83,20.11,93.85,0,62.01,21.23,10.61,2.23,2.79,5.03,0,0.56,10.61,6.15,18.44,12.29,0.56,15.64,1.68,4.47,11.17,5.03,2.79,3.35,0.56,0.56,13.41,0,2.23,0.56,10.06,7.26,2.79,0.56,0.56,1.12,25.7,7.82,1.68,1.12,1.68,4.47,1.12,5.59,3.35,0,0,0,0,2.79,0.56,1.68,1.12,0,13.97,3.35,4.47,6.15,6.15,1.12,0.56,0,0,0,0,0,0,0,6.15,7.82,0,0,0,0,0,0,7.26,0,0,21.23
fbce2b798adad32f7a645dc648f791f6,179,6.88,15.08,87.15,0.56,55.31,17.88,11.73,8.94,0,1.68,0.56,0.56,6.15,7.26,15.64,8.94,5.59,9.5,0,4.47,13.41,4.47,0,1.68,0.56,0,7.26,0.56,0,0,9.5,7.26,2.23,0,1.12,0,9.5,0.56,0.56,1.12,1.12,1.68,0.56,2.79,2.23,2.79,0.56,1.68,0.56,4.47,0.56,1.12,1.12,1.68,20.11,4.47,7.82,8.94,0,0.56,5.03,0.56,0.56,0,0,2.23,0.56,0.56,6.15,6.15,1.12,0,3.35,46.93,0,0,5.03,0.28,2.79,72.07
fe95784db5126b02881442489fdf892b,168,21,23.21,80.36,1.19,46.43,8.93,5.36,4.17,0,0.6,0.6,0,3.57,6.55,9.52,5.36,1.19,6.55,1.19,2.98,17.26,2.98,0.6,2.98,0,0,4.17,0,0,0,4.17,2.98,1.19,1.19,0,0,5.95,0,0,2.38,2.38,0.6,0,1.19,1.19,2.98,1.19,0,1.19,2.38,0,0,0.6,1.79,22.02,0,7.14,14.88,2.98,0.6,7.74,1.19,0,0,0,0,0,0,11.31,13.1,0.6,0,2.38,5.95,2.38,0,0,0,0,34.52
0dc69d2fe53136ff9a29abd6cf5ac0fe,161,12.38,26.71,74.53,0,39.75,8.07,6.83,4.35,0,0,2.48,0,1.24,9.94,11.8,3.11,6.83,4.97,0,1.24,12.42,1.24,1.24,2.48,1.24,0,7.45,0,0,0.62,4.35,2.48,1.86,0.62,0.62,0,3.73,0,0,0,0.62,0.62,0,1.24,1.24,1.24,0.62,0.62,0,0.62,0,0.62,0,0,21.12,4.97,8.07,8.07,2.48,3.11,2.48,0.62,1.24,0,0,0.62,0,0.62,24.84,14.91,0.62,0,1.24,4.35,7.45,0,1.24,0.62,8.7,60.87
0f985d88ac824d53a7a06c4f61b2cf6c,135,12.27,29.63,42.22,0,24.44,6.67,5.93,1.48,0.74,0,1.48,2.22,0.74,2.22,9.63,8.15,1.48,5.19,1.48,2.22,6.67,0.74,1.48,0.74,0,0,9.63,0,2.96,0.74,4.44,2.22,2.22,1.48,0,0,1.48,0.74,0,0,0.74,0,0,0,0,0.74,0,0.74,0,0.74,0,0.74,0,0,8.15,0.74,4.44,2.96,2.22,1.48,0.74,0,0.74,0,0,1.48,0,0,70.37,16.3,1.48,0.74,0,19.26,0,0.74,1.48,0,8.15,118.52
0fce2deff9aa5cf22d8bcbc967f86cfc,191,17.36,12.57,87.96,0.52,54.97,21.47,16.75,10.99,1.57,3.14,1.05,0,4.71,2.09,18.32,9.95,5.76,10.47,2.09,6.81,8.38,8.38,3.66,1.57,0.52,0,8.9,0,0,0,6.28,3.66,2.62,0.52,0.52,1.05,12.57,2.09,1.05,0.52,2.09,0.52,0.52,4.71,0.52,2.09,0.52,1.05,0.52,3.14,1.05,1.05,1.05,0,18.85,2.09,3.14,13.61,0.52,1.05,2.09,0,0.52,0,0,1.57,0,0,6.28,8.38,0,0,0,8.38,0,0,2.09,0,2.62,27.75
2ce62f9c56ba90a802d9cd8b3ef7cf4b,151,25.17,27.81,78.81,0.66,41.06,5.3,3.97,0.66,0,2.65,0.66,0,1.32,5.96,11.92,7.95,3.31,7.95,0,1.32,17.88,1.32,1.32,0.66,0,0,11.26,0.66,0.66,1.99,5.3,2.65,2.65,0,0,1.32,8.61,3.31,0.66,0,0.66,0.66,0,1.32,1.32,0.66,0,0.66,0,3.97,0.66,3.31,0,0,17.22,1.99,5.3,8.61,3.97,1.99,1.32,0.66,0,0.66,0,0,0,0,36.42,14.57,0,0.66,0,19.21,0,0,0.66,0,4.64,76.16
2d5a5912f9ed570bbeba17032138595c,174,87,21.26,82.76,2.3,48.85,12.64,8.05,2.87,0.57,0,4.6,0,4.6,7.47,9.2,5.75,2.3,5.17,1.15,4.02,13.22,2.87,0.57,2.87,1.15,0,10.92,1.15,0.57,0.57,7.47,6.9,0.57,0.57,0,0,10.34,1.72,0,0.57,1.72,1.15,0,3.45,2.87,1.72,1.15,0,0,4.02,0.57,0,0.57,2.87,16.67,1.15,4.6,10.92,1.72,1.15,2.3,1.15,0,0,0,0,0,0.57,15.52,10.34,2.3,0,0.57,3.45,0,0,1.72,0.57,4.02,39.08
2e27e71cbe9688be355fdf7f9305f8d5,171,57,22.22,84.21,1.17,46.2,8.77,7.02,2.92,0,0,4.09,0,1.75,4.68,17.54,9.36,4.09,9.36,2.34,6.43,11.11,4.09,1.17,2.92,0.58,1.75,7.02,0,0,0,9.94,2.92,6.43,0.58,2.92,1.17,17.54,2.92,0,3.51,1.75,0.58,1.17,5.26,2.34,3.51,0.58,1.17,1.17,6.43,2.92,2.34,0.58,1.17,17.54,4.09,8.19,6.43,1.75,0.58,2.92,0,1.75,0,0,0.58,0,0,8.19,15.2,1.75,0,1.17,2.92,0,0,0.58,1.17,0,32.16
3ebc29de7f3ec347c39b1525b41d3f64,167,167,19.16,58.68,0,31.74,13.17,11.98,7.19,0,4.79,0,0,1.2,2.4,9.58,2.99,1.2,7.19,1.2,1.8,7.19,3.59,0.6,1.8,0,0,7.19,0,0,0,11.98,7.19,4.79,0,0.6,2.4,9.58,1.2,0,0,0.6,2.99,0,3.59,1.2,3.59,1.8,0.6,1.2,4.79,1.8,0,2.99,0,8.98,1.2,2.99,4.79,1.8,3.59,1.8,0,0,0,0,0.6,0,0,0,31.14,2.4,0,4.19,2.4,0,0,2.4,1.5,0.6,46.11
